ASN00037003,19970101,PRCP,0,,,a,
ASN00037003,19990101,PRCP,650,,,a,
ASN00037003,20000101,PRCP,0,,,a,
ASN00037003,20010101,PRCP,0,,,a,
ASN00037003,20020101,PRCP,0,,,a,
ASN00037003,20040101,PRCP,0,,,a,
ASN00037003,20050101,PRCP,0,,,a,
ASN00037003,20060101,PRCP,0,,,a,
ASN00037003,20070101,PRCP,0,,,a,
ASN00037003,20090101,PRCP,150,,,a,
ASN00037003,20100101,PRCP,0,,,a,
ASN00037003,20110101,PRCP,0,,,a,
US1TXTV0133,20120101,PRCP,0,,,N,
US1TXTV0133,20120101,SNOW,0,,,N,
US1TXTV0133,20130101,PRCP,30,,,N,
US1TXTV0133,20140101,PRCP,0,,,N,
US1TXTV0133,20140101,SNOW,0,,,N,
US1TXTV0133,20150101,PRCP,119,,,N,
US1AZMR0019,20100101,PRCP,0,,,N,
US1AZMR0019,20100101,SNOW,0,,,N,
US1AZMR0019,20110101,PRCP,0,,,N,
US1AZMR0019,20110101,SNOW,0,,,N,
US1AZMR0019,20120101,PRCP,0,,,N,
US1AZMR0019,20120101,SNOW,0,,,N,
USC00178998,20090101,TMAX,-111,,,0,1800
USC00178998,20090101,TMIN,-183,,,0,1800
USC00178998,20090101,TOBS,-139,,,0,1800
USC00178998,20090101,PRCP,0,,,0,0700
USC00178998,20090101,SNOW,0,,,0,
USC00178998,20090101,SNWD,0,,,0,
USC00178998,20100101,TMAX,0,,,0,1800
USC00178998,20100101,TMIN,-56,,,0,1800
USC00178998,20100101,TOBS,-56,,,0,1800
USC00178998,20100101,PRCP,43,,,0,0700
USC00178998,20100101,SNOW,46,,,0,
USC00178998,20100101,SNWD,102,,,0,
USC00178998,20110101,TMAX,94,,,K,0700
USC00178998,20110101,TMIN,0,,I,K,0700
USC00178998,20110101,TOBS,6,,,K,0700
USC00178998,20110101,PRCP,0,,,K,0700
USC00178998,20110101,SNWD,102,,,K,
USC00178998,20120101,TMAX,72,,,7,0700
USC00178998,20120101,TMIN,0,,,7,0700
USC00178998,20120101,TOBS,0,,,7,0700
